ETHUSD,3293.8700,1649612962.6595573,Apr-10-2022 12:40:19
ETHUSD,3293.8700,1649612967.925487,Apr-10-2022 12:40:19
ETHUSD,3293.8700,1649612973.2387662,Apr-10-2022 12:40:19
ETHUSD,3294.6900,1649612978.5223567,Apr-10-2022 12:40:19
ETHUSD,3294.6900,1649612983.780563,Apr-10-2022 12:40:19
ETHUSD,3294.5000,1649612989.0258894,Apr-10-2022 12:40:19
ETHUSD,3294.7500,1649612994.2959278,Apr-10-2022 12:40:19
ETHUSD,3294.7500,1649612999.5927172,Apr-10-2022 12:40:19
ETHUSD,3294.7500,1649613004.842788,Apr-10-2022 12:40:19
ETHUSD,3292.8900,1649613010.1063864,Apr-10-2022 12:40:19
ETHUSD,3293.8100,1649613015.3496222,Apr-10-2022 12:40:19
ETHUSD,3289.9100,1649613020.6325717,Apr-10-2022 12:40:19
ETHUSD,3290.8100,1649613025.88217,Apr-10-2022 12:40:19
ETHUSD,3290.0200,1649613031.1215854,Apr-10-2022 12:40:19
ETHUSD,3290.0200,1649613036.3978562,Apr-10-2022 12:40:19
ETHUSD,3291.0000,1649613041.7096858,Apr-10-2022 12:40:19
ETHUSD,3291.0000,1649613046.9810445,Apr-10-2022 12:40:19
ETHUSD,3291.0000,1649613052.2719078,Apr-10-2022 12:40:19
ETHUSD,3292.0600,1649613057.5621388,Apr-10-2022 12:40:19
ETHUSD,3292.0600,1649613062.8319964,Apr-10-2022 12:40:19
ETHUSD,3292.5200,1649613068.1392398,Apr-10-2022 12:40:19
ETHUSD,3292.5200,1649613073.440992,Apr-10-2022 12:40:19
ETHUSD,3292.8600,1649613078.6889484,Apr-10-2022 12:40:19
ETHUSD,3292.8600,1649613083.9315395,Apr-10-2022 12:40:19
ETHUSD,3292.7300,1649613089.1694725,Apr-10-2022 12:40:19
ETHUSD,3292.7300,1649613094.4745514,Apr-10-2022 12:40:19
ETHUSD,3292.7300,1649613099.8083248,Apr-10-2022 12:40:19
ETHUSD,3292.7300,1649613105.0827892,Apr-10-2022 12:40:19
ETHUSD,3291.8300,1649613110.3694682,Apr-10-2022 12:40:19
ETHUSD,3291.8300,1649613115.6722713,Apr-10-2022 12:40:19
ETHUSD,3291.8300,1649613120.9065773,Apr-10-2022 12:40:19
ETHUSD,3290.6300,1649613126.1783242,Apr-10-2022 12:40:19
ETHUSD,3291.3300,1649613131.4856484,Apr-10-2022 12:40:19
ETHUSD,3291.3300,1649613136.7760012,Apr-10-2022 12:40:19
ETHUSD,3291.3300,1649613142.0393727,Apr-10-2022 12:40:19
ETHUSD,3292.1400,1649613147.3298035,Apr-10-2022 12:40:19
ETHUSD,3292.1400,1649613152.5647438,Apr-10-2022 12:40:19
ETHUSD,3292.1400,1649613157.8706512,Apr-10-2022 12:40:19
ETHUSD,3292.1400,1649613163.1774285,Apr-10-2022 12:40:19
ETHUSD,3292.1400,1649613168.4192278,Apr-10-2022 12:40:19
ETHUSD,3293.3300,1649613173.7531118,Apr-10-2022 12:40:19
ETHUSD,3293.3300,1649613179.0026565,Apr-10-2022 12:40:19
ETHUSD,3294.4600,1649613184.2572968,Apr-10-2022 12:40:19
ETHUSD,3293.8800,1649613189.5775847,Apr-10-2022 12:40:19
ETHUSD,3293.8800,1649613194.882511,Apr-10-2022 12:40:19
ETHUSD,3293.5400,1649613200.1707559,Apr-10-2022 12:40:19
ETHUSD,3293.5400,1649613205.465709,Apr-10-2022 12:40:19
ETHUSD,3293.5400,1649613210.7820227,Apr-10-2022 12:40:19
ETHUSD,3293.5400,1649613216.0212076,Apr-10-2022 12:40:19
ETHUSD,3293.5400,1649613221.2823598,Apr-10-2022 12:40:19
ETHUSD,3293.5400,1649613226.5777948,Apr-10-2022 12:40:19
ETHUSD,3294.2900,1649613231.8472974,Apr-10-2022 12:40:19
ETHUSD,3295.6300,1649613237.117889,Apr-10-2022 12:40:19
ETHUSD,3295.6300,1649613242.3654826,Apr-10-2022 12:40:19
ETHUSD,3295.6300,1649613247.6543536,Apr-10-2022 12:40:19
ETHUSD,3295.6300,1649613252.8614697,Apr-10-2022 12:40:19
